"word","freq"
"herausforderung",2
"herd",2
"herencia",2
"héritage",2
"héritages",2
"hermit",2
"herramienta",2
"herzegovina",2
"hesitation",2
"heterogenous",2
"hfcs",2
"hian",2
"hidráulica",2
"hierarchies",2
"highs",2
"hightechnology",2
"highvalue",2
"hilfswerke",2
"hills",2
"hilton",2
"hinder",2
"hindsight",2
"hindumuslim",2
"hindutva",2
"hipotecas",2
"hisbah",2
"hispánica",2
"historian",2
"historica",2
"historicizing",2
"históricometodológico",2
"historie",2
"historii",2
"historiques",2
"historischer",2
"hitlers",2
"hitters",2
"hoarding",2
"hoare’s",2
"holevich",2
"holidays",2
"holland",2
"hollywood",2
"homegrown",2
"homeostasis",2
"homogenization",2
"homosexuality",2
"honest",2
"honors",2
"honouring",2
"hook",2
"horizons",2
"horizontal",2
"horses",2
"hospitalière",2
"hostility",2
"hour",2
"households’",2
"houston",2
"hoy",2
"hrm",2
"huddled",2
"huge",2
"huguenot",2
"huizinga",2
"hukou",2
"human–animal",2
"humanism",2
"humanitarianism",2
"humanos",2
"hunting",2
"hydraulic",2
"hydrohegemony",2
"hydroiv",2
"hydropolitics",2
"hydropower",2
"hygiene",2
"hypertension",2
"hypothesis’",2
"hypothetical",2
"hyundai",2
"i’m",2
"ibn",2
"iceberg",2
"iceland",2
"için",2
"idées",2
"idei",2
"idején",2
"identify",2
"identitybased",2
"idéologie",2
"ignacio",2
"ignorance",2
"igualdad",2
"ih",2
"ilişkilerinde",2
"illinois",2
"illuminating",2
"illustrating",2
"illustration",2
"iltizam",2
"images",2
"imaginario",2
"immediately",2
"immersed",2
"immobile",2
"immobilier",2
"immortal",2
"immunitydriven",2
"impactul",2
"impasse",2
"impediment",2
"impediments",2
"impending",2
"imperiile",2
"império",2
"implied",2
"implikationen",2
"importan",2
"imposición",2
"imposing",2
"imposition",2
"impossibilities",2
"impossibility",2
"impossible",2
"impoverishment",2
"imprint",2
"imprinting",2
"imprints",2
"ina",2
"inactivity",2
"inadequacies",2
"inadequate",2
"inauguration",2
"incentivos",2
"inception",2
"incidental",2
"incipient",2
"incitations",2
"incivilities",2
"included",2
"inclusión",2
"incomerelated",2
"increases",2
"increasingly",2
"incremental",2
"indagine",2
"indashyikirwa",2
"indeed",2
"indemnity",2
"indentured",2
"independiente",2
"indepth",2
"indiaâ€™s",2
"indiano",2
"indice",2
"índice",2
"indígenas",2
"indios",2
"indispensable",2
"individualismâ€",2
"individualistic",2
"individuallevel",2
"indojapan",2
"indolence",2
"indoor",2
"induce",2
"inducement",2
"industrialisierung",2
"industrialists",2
"industrialize",2
"industriellen",2
"industriels",2
"ineffectiveness",2
"inertial",2
"infancy",2
"infanticide",2
"infantil",2
"infiltrated",2
"inflaciã³n",2
"inflazione",2
"influx",2
"información",2
"informativeness",2
"informe",2
"informel",2
"informes",2
"ingenious",2
"inicial",2
"iniciativa",2
"injections",2
"injury",2
"ink",2
"inmigrantes",2
"inmobiliaria",2
"inn",2
"innovate",2
"innovating",2
"inpatient",2
"inschool",2
"inserción",2
"insertion",2
"insignificance",2
"insolvency",2
"insourcing",2
"installations",2
"installments",2
"instituce",2
"institucional”",2
"instituições",2
"institut",2
"institutes",2
"institutionalized",2
"institutionnel",2
"institutionnelles",2
"institutions”",2
"insurrections",2
"intact",2
"integração",2
"integracion",2
"integrate",2
"intellectuals",2
"intensified",2
"intensifying",2
"intento",2
"interconexiones",2
"interconfessional",2
"interculturalism",2
"interface",2
"intergeneracional",2
"intermédiaires",2
"intermodal",2
"internationales",2
"internationalisierung",2
"internationalism",2
"internationaux",2
"internment",2
"interpretative",2
"interpretazioni",2
"interpretive",2
"interracial",2
"interregionales",2
"interrelations",2
"interrelationships",2
"interruption",2
"intersectoriales",2
"intertwined",2
"intervención",2
"intifada",2
"intimacy",2
"intimatepartner",2
"intraeuropean",2
"intrahousehold",2
"intranational",2
"intraprovincial",2
"între",2
"intriguing",2
"introducción",2
"introduce",2
"invertedu",2
"investigate",2
"investissement",2
"investissements",2
"investisseurs",2
"investors’",2
"involution",2
"iodine",2
"ipc",2
"irelands",2
"irony",2
"irregular",2
"irrelevance",2
"irreversibility",2
"irreversible",2
"isi",2
"islam’s",2
"islamabad",2
"islamischen",2
"islamism",2
"islamist",2
"islas",2
"israelipalestinian",2
"israels",2
"issuing",2
"istituzioni",2
"istorie",2
"item",2
"itineraries",2
"iv",2
"izmir",2
"j’accuse",2
"jam",2
"jan",2
"japánban",2
"japonaise",2
"jason",2
"jej",2
"její",2
"jencks",2
"jerky",2
"jerseyâ€™s",2
"jetzt",2
"jeunes",2
"jihadist",2
"jin",2
"jockeys",2
"johnsons",2
"joshua",2
"jóvenes",2
"jse",2
"judges",2
"judgment",2
"judgments",2
"judiciary",2
"juin",2
"july",2
"jumpstarted",2
"junctures",2
"jung",2
"jungle",2
"justicia",2
"justifying",2
"jutland",2
"kaduna",2
"kagame",2
"kaldor",2
"kaleckian",2
"källa",2
"kampala",2
"kansas",2
"kanto",2
"kapital",2
"kautsky",2
"kaza",2
"kazakh",2
"kebijakan",2
"keel",2
"kentucky",2
"kenya’s",2
"kerala",2
"készpénz",2
"két",2
"keynesiana",2
"keynesism",2
"keynote",2
"keys",2
"khrushchevs",2
"kickstart",2
"killed",2
"killings",2
"kills",2
"kimono",2
"kinds",2
"kiryu",2
"klein",2
"kleinsaks",2
"knownothing",2
"kobi",2
"kökenleri",2
"kondratiev",2
"konkan",2
"können",2
"konsolidacyjne",2
"kontextu",2
"kontinuitäten",2
"kooperationskultur",2
"koreans",2
"kórejskej",2
"kosovar",2
"közgazdasági",2
"krajach",2
"kriza",2
"krize",2
"krizler",2
"kruegerschiffvaldes",2
"kryzys",2
"kuan",2
"kultur",2
"kuran",2
"kurdish",2
"kurz",2
"kynastons",2
"kyrgyz",2
"l’",2
"l’adoption",2
"l’analyse",2
"l’articulation",2
"l’écologie",2
"l’émergence",2
"l’emprise",2
"l’engagement",2
"l’engorgement",2
"l’entredeuxguerres",2
"l’entrepreneur",2
"l’épargne",2
"l’esprit",2
"l’etalonor",2
"l’evoluzione",2
"l’exemple",2
"l’expertcomptable",2
"l’heure",2
"l’hyperinflation",2
"l’idée",2
"l’inclusion",2
"l’instruction",2
"l’umoa",2
"l’union",2
"laborales",2
"laborland",2
"laborsaving",2
"labourintensive",2
"labradores",2
"labrousse",2
"laccès",2
"lactation",2
"lácteos",2
"ladies",2
"laffer",2
"lafrophobie",2
"lagged",2
"lagging",2
"lagrange",2
"lagriculture",2
"laide",2
"lana",2
"landaufschwung",2
"landgrant",2
"landings",2
"landlords",2
"languages",2
"lankan",2
"larga",2
"laspeyresparadox",2
"lat",2
"latach",2
"latecomers",2
"latenineteenth",2
"latenineteenthcentury",2
"latine",2
"latinoamerica",2
"latinoamericanos",2
"latter",2
"latvia’s",2
"latvijā",2
"lausanne",2
"lava",2
"lawyers",2
"layoff",2
"lazy",2
"ldcs",2
"leadershipdriven",2
"leapfrogging",2
"learningbyproducing",2
"lease",2
"leau",2
"leaves",2
"leche",2
"léconomiste",2
"lectura",2
"ledger",2
"leeds",2
"leftbehind",2
"leftover",2
"legal–intellectual",2
"légale",2
"legalidad",2
"legalism",2
"legalization",2
"legislators",2
"légitimité",2
"leigh",2
"leitmotive",2
"lemons",2
"lenders",2
"lénergie",2
"lenin’s",2
"lenses",2
"lentrepreneuriat",2
"lère",2
"lérida",2
"lesbians",2
"lesclavage",2
"letat",2
"léthique",2
"letras",2
"leuro",2
"levante",2
"levee",2
"levelling",2
"lever",2
"levier",2
"lewis",2
"lezioni",2
"lgbtqi",2
"libéralisation",2
"liberalismo",2
"libération",2
"liberia",2
"lie",2
"liechtensteins",2
"lifespan",2
"lifespans",2
"lifeworld",2
"likelihood",2
"limes",2
"liminal",2
"liminality",2
"limitaciones",2
"linares",2
"lindustrie",2
"linearity",2
"linflation",2
"lingering",2
"linköping",2
"lintégration",2
"liquid",2
"liquidez",2
"lisbonlondon",2
"litalia",2
"lithium",2
"littoral",2
"liverpool’s",2
"livingstonia",2
"lizbon",2
"lloyds",2
"lobbies",2
"lobby",2
"lobbyists",2
"locali",2
"locality",2
"locals",2
"locating",2
"locationspecific",2
"locculte",2
"locomotive",2
"locus",2
"logics",2
"logistique",2
"loi",2
"lois",2
"loja",2
"london’s",2
"londonbased",2
"londons",2
"lone",2
"longlived",2
"longmaturity",2
"longrange",2
"loom",2
"looms",2
"loophole",2
"looting",2
"lópez",2
"lord",2
"lorica",2
"lotbased",2
"louisiana",2
"lowerclass",2
"lows",2
"lowwage",2
"ltd",2
"ltf",2
"luca",2
"luce",2
"luddites",2
"ludovico",2
"ludowej",2
"ludwig",2
"luis",2
"lumières",2
"lynching",2
"ma",2
"macaulay",2
"machinelearning",2
"macmod",2
"macroeconometric",2
"macroéconomiques",2
"macrolevel",2
"madras",2
"magical",2
"magyar",2
"magyarország",2
"magyarországon",2
"maharashtra",2
"mail",2
"mais",2
"maíz",2
"makers",2
"mal",2
"malay",2
"malaysiaâ€™s",2
"maledominated",2
"malnutrition",2
"maluquer",2
"mammon",2
"man’",2
"manage",2
"manager’s",2
"managériales",2
"managerialism",2
"mancur",2
"manda",2
"mandarin",2
"mandated",2
"mandates",2
"manejo",2
"manias",2
"manifatturiera",2
"manifestation",2
"manifesting",2
"manifesto",2
"manipulating",2
"manlio",2
"manly",2
"manmade",2
"mano",2
"manos",2
"manual",2
"manuali",2
"manufacturas",2
"manufactured",2
"manufacturer",2
"manumission",2
"manure",2
"mapuche",2
"maputo",2
"marbles",2
"marchandes",2
"marches",2
"marching",2
"maresme",2
"márgenes",2
"marginalized",2
"margine",2
"maría",2
"maritale",2
"marittimi",2
"marketdriven",2
"marketed",2
"markets’",2
"marks",2
"marktwirtschaft",2
"martial",2
"martyrdom",2
"marxism",2
"marxiste",2
"maryland",2
"maryland’s",2
"masas",2
"mason",2
"massification",2
"massmedia",2
"master",2
"materia",2
"materiales",2
"materialist",2
"maternity",2
"mating",2
"matriz",2
"matthew",2
"maturing",2
"mauerfall",2
"maurice",2
"mauritian",2
"maximise",2
"maximising",2
"maximizing",2
"mayores",2
"mayors",2
"mazzetti»",2
"mdrtb",2
"meaningmaking",2
"mécanismes",2
"média",2
"medici",2
"medida",2
"mediobanca",2
"mediterraneo",2
"medzinárodných",2
"meet",2
"megacity",2
"mejorar",2
"melbourne",2
"melodramatic",2
"melody",2
"memoriam",2
"mennonites",2
"menor",2
"měnový",2
"mens",2
"mercantilismo",2
"mercatus",2
"meridionale",2
"merit",2
"meritocratic",2
"merkantilismus",2
"merton",2
"messaging",2
"mesures",2
"metabolism",2
"metálica",2
"metálico",2
"metalmaking",2
"metamorphosis",2
"metaregression",2
"metaverse",2
"methoden",2
"methuen",2
"metodeaceleaşi",2
"método",2
"metric",2
"metrópoles",2
"mexicali",2
"mexicanas",2
"mexico’s",2
"mexicoel",2
"mfis",2
"mfn",2
"mform",2
"microanalysis",2
"microcosm",2
"microcrédit",2
"microeconometric",2
"microenterprise",2
"micronutrient",2
"microperspectives",2
"micropolitics",2
"microregion",2
"microscopy",2
"microstructure",2
"microstructures",2
"middleeastern",2
"middles",2
"midlife",2
"midst",2
"midtwentieth",2
"midwife",2
"midwifery",2
"mig",2
"migratori",2
"migrazioni",2
"miguel",2
"mil",2
"milagro",2
"milanese",2
"mild",2
"mile",2
"milgram’s",2
"militaire",2
"militaryeconomic",2
"militaryfiscal",2
"millionrouble",2
"milward",2
"mindanao",2
"mineira",2
"minería",2
"miners",2
"minister",2
"ministeriales",2
"misalignment",2
"misconduct",2
"miseria",2
"mises",2
"misfortune",2
"misguided",2
"misiones",2
"misleading",2
"misma",2
"mismanagement",2
"mismatches",2
"missionaries",2
"mistake",2
"misuses",2
"mita",2
"mitigated",2
"mitos",2
"mitte",2
"mittel",2
"mmt",2
"mnes",2
"mobbing",2
"mobilities",2
"mobilize",2
"mobilizing",2
"mockingbird",2
"model”",2
"modèles",2
"modenese",2
"moderados",2
"moderates",2
"moderator",2
"modernday",2
"modernen",2
"modification",2
"modified",2
"moesia",2
"mokyrs",2
"molinos",2
"momento",2
"moments",2
"monastery",2
"monastic",2
"monásticos",2
"monetae",2
"monetaire",2
"monetaires",2
"monetäre",2
"monetarista",2
"monetarists",2
"moneter",2
"moneylenders",2
"mongolia",2
"monk",2
"monopolio",2
"monopolization",2
"monotheism",2
"monsoon",2
"montdepiété",2
"montesquieuvolvestre",2
"montevideo",2
"month",2
"moralities",2
"morgan",2
"mort",2
"mortem",2
"mosaic",2
"motes",2
"moteur",2
"motivate",2
"motivated",2
"motivating",2
"motivational",2
"motivator",2
"mounting",2
"mouth",2
"mover",2
"moves",2
"moyen",2
"moyennes",2
"mrs",2
"msmes",2
"msvar",2
"mudança",2
"muddled",2
"muddling",2
"muddy",2
"muhammad",2
"mujer",2
"mule",2
"multicity",2
"multicountry",2
"multicriteria",2
"multidisciplinary",2
"multifaceted",2
"multigroup",2
"multinomial",2
"multiplicity",2
"multipolarity",2
"multipurpose",2
"multispecies",2
"multitask",2
"mum",2
"mundus",2
"munich",2
"municipalisation",2
"municipio",2
"município",2
"muratori",2
"murcia",2
"museums’",2
"musical",2
"mussolinis",2
"mutually",2
"muy",2
"myopia",2
"myopic",2
"myšlení",2
"mythos",2
"nachhaltigkeit",2
"nachkriegsgeschichte",2
"nacimiento",2
"nagano",2
"nagasaki",2
"nails",2
"naissance",2
"nam",2
"named",2
"naoukograd",2
"napoleonica",2
"napoli",2
"narco",2
"nascent",2
"nathan",2
"nationalbank",2
"nationale",2
"nationalismus",2
"nationhood",2
"nativeborn",2
"nativity",2
"natur",2
"naturalizations",2
"naumenko",2
"nazionali",2
"nber",2
"nebo",2
"necesidad",2
"necesidades",2
"necessities",2
"necropolitical",2
"necropolitics",2
"nedensellik",2
"needed",2
"needs”",2
"neet",2
"neg",2
"negara",2
"negociaciones",2
"negotiated",2
"nehrus",2
"neighbour",2
"neighbouring",2
"nélküli",2
"nell’italia",2
"nellitalia",2
"nellunione",2
"nelson",2
"neofascism",2
"neogranadino",2
"néolibéralisme",2
"neoschumpeterian",2
"neuroticism",2
"newcastle",2
"newvehicle",2
"neymarck",2
"nhs",2
"nice",2
"nicolebarbe",2
"nieto",2
"nigeriaâ€™s",2
"nigerianischen",2
"nikola",2
"noble",2
"nobody",2
"nogal",2
"noi",2
"noisy",2
"nominales",2
"nonadmission",2
"nonbank",2
"nonbanking",2
"nondemocratic",2
"noneconomic",2
"nonfarm",2
"nonfood",2
"nonhomothetic",2
"nonlegaltender",2
"nonmarital",2
"nonmercantilist",2
"nonmetallic",2
"nonmigrant",2
"nonneutrality",2
"nonparental",2
"nonrepeating",2
"nonviolence",2
"nonviolent",2
"nonwestern",2
"nordnigerias",2
"nordsud",2
"norfolk",2
"norges",2
"normal”",2
"norman",2
"normes",2
"nororiente",2
"nothin",2
"novarum",2
"novelty",2
"novo",2
"nowhere",2
"nrd",2
"nsdap",2
"nsw",2
"nuanced",2
"nuances",2
"nudging",2
"num",2
"numerate",2
"numérique",2
"numerous",2
"nunn",2
"nupe",2
"nupeland",2
"nursing",2
"nurture",2
"nutrició",2
"nye",2
"obchodování",2
"obiettivo",2
"oblicza",2
"obligation",2
"obregón",2
"observation",2
"observational",2
"obstáculos",2
"obstruct",2
"obtain",2
"obtenidos",2
"ocaso",2
"ocde",2
"ochenta",2
"ochrony",2
"octavio",2
"ocupaciones",2
"öffentlichen",2
"offering",2
"offshoring",2
"often",2
"ogilvie",2
"oildependent",2
"oilexporting",2
"okun’s",2
"oldal",2
"oldschool",2
"oleícola",2
"oligarchs",2
"oligarquía",2
"olivar",2
"olsons",2
"olympics",2
"omitted",2
"omw",2
"onfarm",2
"onshore",2
"onthejob",2
"ontologies",2
"opacity",2
"opaque",2
"operación",2
"operaciones",2
"opérationnel",2
"operators",2
"opioid",2
"opportunism",2
"opposite",2
"oppression",2
"optimality",2
"optimistic",2
"ora",2
"orasul",2
"orderly",2
"ordoliberalismus",2
"ore",2
"organ",2
"organising",2
"organização",2
"organizacji",2
"organizado",2
"oriental",2
"orientale",2
"origini",2
"orillas",2
"örnekleri",2
"oro”",2
"ortadoðu’daki",2
"ortak",2
"orthodoxe",2
"oskar",2
"osman",2
"ostrom",2
"othering",2
"otherwise",2
"ottocento",2
"ottomano",2
"ouestafricaines",2
"ousteri",2
"outbreaks",2
"outdoor",2
"outgroup",2
"outlawing",2
"outlining",2
"outofsample",2
"outofwedlock",2
"outra",2
"outreach",2
"outward",2
"ouverture",2
"overall",2
"overborrowing",2
"overcrowding",2
"overhangs",2
"overhauling",2
"overland",2
"overlook",2
"overshifting",2
"overt",2
"overtake",2
"overvalued",2
"owneroccupied",2
"owns",2
"ozumba",2
"pablo",2
"pacifism",2
"package",2
"packaging",2
"packaging”",2
"padani",2
"padoaschioppa",2
"page",2
"pagos",2
"paix",2
"palencia",2
"palestina",2
"palliative",2
"palynological",2
"panacea",2
"panafrican",2
"pandémie",2
"panels",2
"panelvector",2
"panoramic",2
"pantaleoni",2
"pantomime",2
"panyas",2
"papam",2
"papua",2
"paquetes",2
"paraguayan",2
"paramount",2
"paranomon",2
"parent–child",2
"parent’s",2
"paritydependent",2
"parlamentné",2
"parmense",2
"parmensi",2
"parole",2
"parsing",2
"participate",2
"participation—a",2
"partido",2
"partie",2
"partito",2
"partyear",2
"pasquale",2
"passaggio",2
"passate",2
"passé",2
"passes",2
"passing",2
"pasto",2
"pastoral",2
"patani",2
"patentees",2
"pathogen",2
"patient",2
"patriarchy",2
"patrician",2
"patrimonio",2
"patriotism",2
"patrón",2
"paul’s",2
"paulette",2
"pauperism",2
"pauvrete",2
"pavan",2
"pay’",2
"payers",2
"payers’",2
"payout",2
"payroll",2
"pazar",2
"peacekeeping",2
"peacock",2
"pearl",2
"peasantries",2
"peasantry",2
"peculiarities",2
"pedestrian",2
"pedro",2
"peertopeer",2
"pellagra",2
"penal",2
"peninsular",2
"penrosian",2
"penser",2
"pénz",2
"peonage",2
"people’",2
"pepperell",2
"percepción",2
"percepciones",2
"perché",2
"perennial",2
"pérennité",2
"perfect",2
"perfecta",2
"performativity",2
"perhaps",2
"perijá",2
"periode",2
"périodes",2
"perkembangan",2
"perks",2
"permanencia",2
"permanències",2
"pernambuco",2
"peronismo",2
"peronista",2
"peronistas",2
"perpetration",2
"perpetrators",2
"perpetual",2
"persecutions",2
"persia",2
"persian",2
"persist",2
"persistencia",2
"persistency",2
"persistently",2
"persuasive",2
"peruano",2
"peruanos",2
"perus",2
"pervasive",2
"perverse",2
"pesca",2
"pescado",2
"pesquería",2
"pests",2
"petrochemical",2
"petrolero",2
"petru",2
"peu",2
"peugeot",2
"pharaoh’s",2
"philosophes",2
"philosophical",2
"phosphate",2
"photovoice",2
"phronesis",2
"phylloxera",2
"physiology",2
"piece",2
"piecework",2
"pietas",2
"pigou",2
"pilares",2
"pilgrims",2
"pink",2
"pinochets",2
"pirate",2
"pitch",2
"plädoyer",2
"plaidoyer",2
"planet",2
"plantation",2
"planters",2
"planting",2
"plasmodium",2
"plásticas",2
"played",2
"pledge",2
"plena",2
"plowshares",2
"plssem",2
"plumbing",2
"plurivalent",2
"pobre",2
"pobres",2
"poco",2
"podemos",2
"poderes",2
"poetic",2
"poisedness",2
"policeman",2
"policydriven",2
"policymaker",2
"politika",2
"politike",2
"politiky",2
"politischen",2
"politización",2
"polls",2
"polskich",2
"polygamy",2
"polytechnic",2
"pombalina",2
"pontificia",2
"ponzi",2
"poorcountry",2
"poorlydiversified",2
"popayán",2
"pope",2
"popper",2
"popularity",2
"population’s",2
"populists",2
"pork",2
"portafolio”",2
"portcity",2
"portrayal",2
"portuarias",2
"portugal’s",2
"português",2
"posesiones",2
"posibilidades",2
"posible",2
"positionality",2
"positiva",2
"positively",2
"positives",2
"possession",2
"postan",2
"postcivil",2
"postcold",2
"postcolonialism",2
"posterior",2
"postgraduate",2
"postharvest",2
"postkeynesian",2
"postkeynésienne",2
"postmigration",2
"postoil",2
"postoj",2
"postrevolutionary",2
"postunitario",2
"postweaning",2
"potatoes",2
"potatos",2
"potencia",2
"potencial",2
"potentials",2
"pourquoi",2
"pours",2
"poutine",2
"pouvoir",2
"povertyalleviating",2
"povertyrelated",2
"powerpolitics",2
"pozice",2
"poziom",2
"ppp",2
"pppbased",2
"ppps",2
"praca",2
"prácticas",2
"practicebased",2
"practitioners’",2
"praetorium",2
"prague",2
"praktische",2
"pratique",2
"prazo",2
"precautionary",2
"precedents",2
"preclassical",2
"precolumbian",2
"precondition",2
"predemographic",2
"predicament",2
"preeminence",2
"prefectural",2
"prefed",2
"prejudices",2
"preliminar",2
"prelude",2
"premise",2
"premises",2
"prerequisites",2
"prescot",2
"prescription",2
"presencia",2
"presentación",2
"presenting",2
"presidente",2
"preunification",2
"prewwi",2
"prezzi",2
"pricking",2
"příklad",2
"primaire",2
"primaria",2
"prime",2
"primeiras",2
"prin",2
"prince",2
"principatum",2
"principleagent",2
"prioritising",2
"prise",2
"prisma",2
"prisoners",2
