.,Freq,freq,cum_freq,rank,gini
EXPROPRIATION,8,5.2053849707522433e-5,0.8252291996069393,2293,-0.0021290930807276176
EXTENSION,8,5.2053849707522433e-5,0.8252812534566468,2294,-0.0021290930807276176
FARM,8,5.2053849707522433e-5,0.8253333073063543,2295,-0.0021290930807276176
FEDERAL-FUNDS RATE,8,5.2053849707522433e-5,0.8253853611560619,2296,-0.0021290930807276176
FEDERATION,8,5.2053849707522433e-5,0.8254374150057694,2297,-0.0021290930807276176
FERTILITY TRANSITION,8,5.2053849707522433e-5,0.8254894688554769,2298,-0.0021290930807276176
FIELD EXPERIMENTS,8,5.2053849707522433e-5,0.8255415227051844,2299,-0.0021290930807276176
FINANCIAL CONTAGION,8,5.2053849707522433e-5,0.825593576554892,2300,-0.0021290930807276176
FIRM-LEVEL,8,5.2053849707522433e-5,0.8256456304045995,2301,-0.0021290930807276176
FOOTBALL,8,5.2053849707522433e-5,0.825697684254307,2302,-0.0021290930807276176
FOR-PROFIT,8,5.2053849707522433e-5,0.8257497381040145,2303,-0.0021290930807276176
FOREIGN-BORN,8,5.2053849707522433e-5,0.825801791953722,2304,-0.0021290930807276176
GROSS SUBSTITUTES,8,5.2053849707522433e-5,0.8258538458034296,2305,-0.0021290930807276176
HISTORICAL-PERSPECTIVE,8,5.2053849707522433e-5,0.8259058996531371,2306,-0.0021290930807276176
HIV,8,5.2053849707522433e-5,0.8259579535028446,2307,-0.0021290930807276176
HODRICK-PRESCOTT FILTER,8,5.2053849707522433e-5,0.8260100073525521,2308,-0.0021290930807276176
HOUSING WEALTH,8,5.2053849707522433e-5,0.8260620612022597,2309,-0.0021290930807276176
HUMANS,8,5.2053849707522433e-5,0.8261141150519672,2310,-0.0021290930807276176
HYPOTHESES,8,5.2053849707522433e-5,0.8261661689016747,2311,-0.0021290930807276176
IDEAS,8,5.2053849707522433e-5,0.8262182227513822,2312,-0.0021290930807276176
ILLUSION,8,5.2053849707522433e-5,0.8262702766010898,2313,-0.0021290930807276176
IMPROVEMENTS,8,5.2053849707522433e-5,0.8263223304507973,2314,-0.0021290930807276176
IN-KIND,8,5.2053849707522433e-5,0.8263743843005048,2315,-0.0021290930807276176
INDEXATION,8,5.2053849707522433e-5,0.8264264381502123,2316,-0.0021290930807276176
INDIVIDUAL DISCOUNT RATES,8,5.2053849707522433e-5,0.8264784919999199,2317,-0.0021290930807276176
INDIVISIBLE GOODS,8,5.2053849707522433e-5,0.8265305458496274,2318,-0.0021290930807276176
INDUSTRIAL-STRUCTURE,8,5.2053849707522433e-5,0.8265825996993349,2319,-0.0021290930807276176
INFECTIOUS-DISEASES,8,5.2053849707522433e-5,0.8266346535490424,2320,-0.0021290930807276176
INFORMAL INSURANCE ARRANGEMENTS,8,5.2053849707522433e-5,0.8266867073987499,2321,-0.0021290930807276176
INFORMATION ASYMMETRY,8,5.2053849707522433e-5,0.8267387612484575,2322,-0.0021290930807276176
INNOVATIONS,8,5.2053849707522433e-5,0.826790815098165,2323,-0.0021290930807276176
INSIGHTS,8,5.2053849707522433e-5,0.8268428689478725,2324,-0.0021290930807276176
INSTRUMENTAL VARIABLES ESTIMATION,8,5.2053849707522433e-5,0.82689492279758,2325,-0.0021290930807276176
INTERNATIONAL DIVERSIFICATION PUZZLE,8,5.2053849707522433e-5,0.8269469766472876,2326,-0.0021290930807276176
INVESTOR,8,5.2053849707522433e-5,0.8269990304969951,2327,-0.0021290930807276176
INVOLUNTARY UNEMPLOYMENT,8,5.2053849707522433e-5,0.8270510843467026,2328,-0.0021290930807276176
LABOR MIGRATION,8,5.2053849707522433e-5,0.8271031381964101,2329,-0.0021290930807276176
LABOR PRODUCTIVITY,8,5.2053849707522433e-5,0.8271551920461176,2330,-0.0021290930807276176
LABOR SHARE,8,5.2053849707522433e-5,0.8272072458958252,2331,-0.0021290930807276176
LDCS,8,5.2053849707522433e-5,0.8272592997455327,2332,-0.0021290930807276176
LEADERS,8,5.2053849707522433e-5,0.8273113535952402,2333,-0.0021290930807276176
LEAKAGE,8,5.2053849707522433e-5,0.8273634074449477,2334,-0.0021290930807276176
LEGAL,8,5.2053849707522433e-5,0.8274154612946553,2335,-0.0021290930807276176
LIMIT THEORY,8,5.2053849707522433e-5,0.8274675151443628,2336,-0.0021290930807276176
LONG-RUN RISKS,8,5.2053849707522433e-5,0.8275195689940703,2337,-0.0021290930807276176
MACHINE POLITICS,8,5.2053849707522433e-5,0.8275716228437778,2338,-0.0021290930807276176
MACROECONOMIC FLUCTUATIONS,8,5.2053849707522433e-5,0.8276236766934854,2339,-0.0021290930807276176
MARKET-DISCIPLINE,8,5.2053849707522433e-5,0.8276757305431929,2340,-0.0021290930807276176
MASS-MEDIA,8,5.2053849707522433e-5,0.8277277843929004,2341,-0.0021290930807276176
MATERNAL EMPLOYMENT,8,5.2053849707522433e-5,0.8277798382426079,2342,-0.0021290930807276176
ME,8,5.2053849707522433e-5,0.8278318920923154,2343,-0.0021290930807276176
MEDICARE PART D,8,5.2053849707522433e-5,0.827883945942023,2344,-0.0021290930807276176
MEMBERS,8,5.2053849707522433e-5,0.8279359997917305,2345,-0.0021290930807276176
MERCHANTS,8,5.2053849707522433e-5,0.827988053641438,2346,-0.0021290930807276176
MEXICO-CITY,8,5.2053849707522433e-5,0.8280401074911455,2347,-0.0021290930807276176
MIDDLE-AGES,8,5.2053849707522433e-5,0.8280921613408531,2348,-0.0021290930807276176
MISSING DATA,8,5.2053849707522433e-5,0.8281442151905606,2349,-0.0021290930807276176
MODEL SELECTION,8,5.2053849707522433e-5,0.8281962690402681,2350,-0.0021290930807276176
MULTINATIONAL PRODUCTION,8,5.2053849707522433e-5,0.8282483228899756,2351,-0.0021290930807276176
NASDAQ,8,5.2053849707522433e-5,0.8283003767396832,2352,-0.0021290930807276176
NATION,8,5.2053849707522433e-5,0.8283524305893907,2353,-0.0021290930807276176
NATURAL-GAS,8,5.2053849707522433e-5,0.8284044844390982,2354,-0.0021290930807276176
NATURAL-SELECTION,8,5.2053849707522433e-5,0.8284565382888057,2355,-0.0021290930807276176
NEWSPAPERS,8,5.2053849707522433e-5,0.8285085921385132,2356,-0.0021290930807276176
NONLINEARITIES,8,5.2053849707522433e-5,0.8285606459882208,2357,-0.0021290930807276176
NUTRITIONAL-STATUS,8,5.2053849707522433e-5,0.8286126998379283,2358,-0.0021290930807276176
OIL PRICE SHOCKS,8,5.2053849707522433e-5,0.8286647536876358,2359,-0.0021290930807276176
OPTIMAL UNEMPLOYMENT-INSURANCE,8,5.2053849707522433e-5,0.8287168075373433,2360,-0.0021290930807276176
OPTIMALITY,8,5.2053849707522433e-5,0.8287688613870509,2361,-0.0021290930807276176
OPTIMISM,8,5.2053849707522433e-5,0.8288209152367584,2362,-0.0021290930807276176
OZONE,8,5.2053849707522433e-5,0.8288729690864659,2363,-0.0021290930807276176
PAKISTAN,8,5.2053849707522433e-5,0.8289250229361734,2364,-0.0021290930807276176
PARIS,8,5.2053849707522433e-5,0.828977076785881,2365,-0.0021290930807276176
PARTIES MATTER,8,5.2053849707522433e-5,0.8290291306355885,2366,-0.0021290930807276176
PATRONAGE,8,5.2053849707522433e-5,0.829081184485296,2367,-0.0021290930807276176
PENNSYLVANIA,8,5.2053849707522433e-5,0.8291332383350035,2368,-0.0021290930807276176
PERU,8,5.2053849707522433e-5,0.829185292184711,2369,-0.0021290930807276176
PHARMACEUTICAL-INDUSTRY,8,5.2053849707522433e-5,0.8292373460344186,2370,-0.0021290930807276176
PHARMACEUTICALS,8,5.2053849707522433e-5,0.8292893998841261,2371,-0.0021290930807276176
PHILIPPINES,8,5.2053849707522433e-5,0.8293414537338336,2372,-0.0021290930807276176
PHYSICAL STATURE,8,5.2053849707522433e-5,0.8293935075835411,2373,-0.0021290930807276176
PIECE RATES,8,5.2053849707522433e-5,0.8294455614332487,2374,-0.0021290930807276176
PREDATION,8,5.2053849707522433e-5,0.8294976152829562,2375,-0.0021290930807276176
PRENATAL-CARE,8,5.2053849707522433e-5,0.8295496691326637,2376,-0.0021290930807276176
PREPAYMENT,8,5.2053849707522433e-5,0.8296017229823712,2377,-0.0021290930807276176
PRESSURE GROUPS,8,5.2053849707522433e-5,0.8296537768320787,2378,-0.0021290930807276176
PRICE DYNAMICS,8,5.2053849707522433e-5,0.8297058306817863,2379,-0.0021290930807276176
PRIVATE EQUITY,8,5.2053849707522433e-5,0.8297578845314938,2380,-0.0021290930807276176
PRIVATE FIRMS,8,5.2053849707522433e-5,0.8298099383812013,2381,-0.0021290930807276176
PROBABILITIES,8,5.2053849707522433e-5,0.8298619922309088,2382,-0.0021290930807276176
PRODUCTION EFFICIENCY,8,5.2053849707522433e-5,0.8299140460806164,2383,-0.0021290930807276176
PROFIT,8,5.2053849707522433e-5,0.8299660999303239,2384,-0.0021290930807276176
PROGRAMS EVIDENCE,8,5.2053849707522433e-5,0.8300181537800314,2385,-0.0021290930807276176
PROXIMITY,8,5.2053849707522433e-5,0.8300702076297389,2386,-0.0021290930807276176
RACIAL SEGREGATION,8,5.2053849707522433e-5,0.8301222614794465,2387,-0.0021290930807276176
RANDOMIZED EXPERIMENTS,8,5.2053849707522433e-5,0.830174315329154,2388,-0.0021290930807276176
RATIO,8,5.2053849707522433e-5,0.8302263691788615,2389,-0.0021290930807276176
RATIONAL EXPECTATIONS,8,5.2053849707522433e-5,0.830278423028569,2390,-0.0021290930807276176
RATIONAL-EXPECTATIONS EQUILIBRIUM,8,5.2053849707522433e-5,0.8303304768782765,2391,-0.0021290930807276176
RECEIPT,8,5.2053849707522433e-5,0.8303825307279841,2392,-0.0021290930807276176
RECESSION,8,5.2053849707522433e-5,0.8304345845776916,2393,-0.0021290930807276176
RECONSTRUCTION,8,5.2053849707522433e-5,0.8304866384273991,2394,-0.0021290930807276176
REPEATED MORAL HAZARD,8,5.2053849707522433e-5,0.8305386922771066,2395,-0.0021290930807276176
RESEARCH JOINT VENTURES,8,5.2053849707522433e-5,0.8305907461268142,2396,-0.0021290930807276176
RISK-SHARING NETWORKS,8,5.2053849707522433e-5,0.8306427999765217,2397,-0.0021290930807276176
ROLES,8,5.2053849707522433e-5,0.8306948538262292,2398,-0.0021290930807276176
SACRIFICE,8,5.2053849707522433e-5,0.8307469076759367,2399,-0.0021290930807276176
SAMPLE SELECTION BIAS,8,5.2053849707522433e-5,0.8307989615256443,2400,-0.0021290930807276176
SCHOOL QUALITY,8,5.2053849707522433e-5,0.8308510153753518,2401,-0.0021290930807276176
SEARCH MODEL,8,5.2053849707522433e-5,0.8309030692250593,2402,-0.0021290930807276176
SELECTIVITY,8,5.2053849707522433e-5,0.8309551230747668,2403,-0.0021290930807276176
SHORT-RUN,8,5.2053849707522433e-5,0.8310071769244743,2404,-0.0021290930807276176
SLANT,8,5.2053849707522433e-5,0.8310592307741819,2405,-0.0021290930807276176
SOCIAL MEDIA,8,5.2053849707522433e-5,0.8311112846238894,2406,-0.0021290930807276176
SOCIAL-STRUCTURE,8,5.2053849707522433e-5,0.8311633384735969,2407,-0.0021290930807276176
SOFT BUDGET CONSTRAINT,8,5.2053849707522433e-5,0.8312153923233044,2408,-0.0021290930807276176
STATIONARY,8,5.2053849707522433e-5,0.831267446173012,2409,-0.0021290930807276176
STATISTICAL DISCRIMINATION,8,5.2053849707522433e-5,0.8313195000227195,2410,-0.0021290930807276176
STICKY-INFORMATION,8,5.2053849707522433e-5,0.831371553872427,2411,-0.0021290930807276176
STOCHASTIC CONSUMPTION,8,5.2053849707522433e-5,0.8314236077221345,2412,-0.0021290930807276176
STOCHASTIC DIFFERENTIAL UTILITY,8,5.2053849707522433e-5,0.831475661571842,2413,-0.0021290930807276176
STOCK-EXCHANGE,8,5.2053849707522433e-5,0.8315277154215496,2414,-0.0021290930807276176
STRATEGIC BEHAVIOR,8,5.2053849707522433e-5,0.8315797692712571,2415,-0.0021290930807276176
STRUCTURAL TRANSFORMATION,8,5.2053849707522433e-5,0.8316318231209646,2416,-0.0021290930807276176
SUBSTITUTE,8,5.2053849707522433e-5,0.8316838769706721,2417,-0.0021290930807276176
SUBSTITUTES,8,5.2053849707522433e-5,0.8317359308203797,2418,-0.0021290930807276176
SUCCESS FUNCTIONS,8,5.2053849707522433e-5,0.8317879846700872,2419,-0.0021290930807276176
SUNK COSTS,8,5.2053849707522433e-5,0.8318400385197947,2420,-0.0021290930807276176
SUPERVISION,8,5.2053849707522433e-5,0.8318920923695022,2421,-0.0021290930807276176
TAIWAN,8,5.2053849707522433e-5,0.8319441462192098,2422,-0.0021290930807276176
TAKEOVER,8,5.2053849707522433e-5,0.8319962000689173,2423,-0.0021290930807276176
TARGET ZONES,8,5.2053849707522433e-5,0.8320482539186248,2424,-0.0021290930807276176
TAX CHANGES,8,5.2053849707522433e-5,0.8321003077683323,2425,-0.0021290930807276176
TFP,8,5.2053849707522433e-5,0.8321523616180398,2426,-0.0021290930807276176
TOTAL FACTOR PRODUCTIVITY,8,5.2053849707522433e-5,0.8322044154677474,2427,-0.0021290930807276176
TRADE AGREEMENTS,8,5.2053849707522433e-5,0.8322564693174549,2428,-0.0021290930807276176
TRIAL,8,5.2053849707522433e-5,0.8323085231671624,2429,-0.0021290930807276176
UNCERTAIN LIFETIME,8,5.2053849707522433e-5,0.8323605770168699,2430,-0.0021290930807276176
UNCERTAINTY SHOCKS,8,5.2053849707522433e-5,0.8324126308665775,2431,-0.0021290930807276176
UNIVERSITY,8,5.2053849707522433e-5,0.832464684716285,2432,-0.0021290930807276176
URBAN-GROWTH,8,5.2053849707522433e-5,0.8325167385659925,2433,-0.0021290930807276176
US ECONOMY,8,5.2053849707522433e-5,0.8325687924157,2434,-0.0021290930807276176
US MONETARY-POLICY,8,5.2053849707522433e-5,0.8326208462654076,2435,-0.0021290930807276176
VARIANCE DECOMPOSITION,8,5.2053849707522433e-5,0.8326729001151151,2436,-0.0021290930807276176
VELOCITY,8,5.2053849707522433e-5,0.8327249539648226,2437,-0.0021290930807276176
VOTES,8,5.2053849707522433e-5,0.8327770078145301,2438,-0.0021290930807276176
WAGE DISPERSION,8,5.2053849707522433e-5,0.8328290616642376,2439,-0.0021290930807276176
WAGE GAP,8,5.2053849707522433e-5,0.8328811155139452,2440,-0.0021290930807276176
WAGE STRUCTURE,8,5.2053849707522433e-5,0.8329331693636527,2441,-0.0021290930807276176
WAL-MART,8,5.2053849707522433e-5,0.8329852232133602,2442,-0.0021290930807276176
WEAKEST-LINK,8,5.2053849707522433e-5,0.8330372770630677,2443,-0.0021290930807276176
WEALTH-ACCUMULATION,8,5.2053849707522433e-5,0.8330893309127753,2444,-0.0021290930807276176
WELFARE LOSS,8,5.2053849707522433e-5,0.8331413847624828,2445,-0.0021290930807276176
2 FACES,7,4.554711849408213e-5,0.8331869318809768,2446,-0.0021290930807276176
2ND-PRICE,7,4.554711849408213e-5,0.8332324789994708,2447,-0.0021290930807276176
7 CENTURIES,7,4.554711849408213e-5,0.8332780261179649,2448,-0.0021290930807276176
ACCESSION,7,4.554711849408213e-5,0.8333235732364589,2449,-0.0021290930807276176
ACUTE MYOCARDIAL-INFARCTION,7,4.554711849408213e-5,0.8333691203549529,2450,-0.0021290930807276176
AGENT,7,4.554711849408213e-5,0.833414667473447,2451,-0.0021290930807276176
AMERICAN RECOVERY,7,4.554711849408213e-5,0.833460214591941,2452,-0.0021290930807276176
ANALYST,7,4.554711849408213e-5,0.833505761710435,2453,-0.0021290930807276176
ANXIETY,7,4.554711849408213e-5,0.833551308828929,2454,-0.0021290930807276176
APPROXIMATIONS,7,4.554711849408213e-5,0.833596855947423,2455,-0.0021290930807276176
ASSET PRICE DYNAMICS,7,4.554711849408213e-5,0.8336424030659171,2456,-0.0021290930807276176
AUTOMATED LINKING,7,4.554711849408213e-5,0.8336879501844111,2457,-0.0021290930807276176
BANKING PANICS,7,4.554711849408213e-5,0.8337334973029051,2458,-0.0021290930807276176
BASE,7,4.554711849408213e-5,0.8337790444213992,2459,-0.0021290930807276176
BEQUEST MOTIVES,7,4.554711849408213e-5,0.8338245915398932,2460,-0.0021290930807276176
BLACKS,7,4.554711849408213e-5,0.8338701386583872,2461,-0.0021290930807276176
BODY-MASS INDEX,7,4.554711849408213e-5,0.8339156857768812,2462,-0.0021290930807276176
BOUNDED RATIONALITY,7,4.554711849408213e-5,0.8339612328953753,2463,-0.0021290930807276176
CALL,7,4.554711849408213e-5,0.8340067800138693,2464,-0.0021290930807276176
CAPABILITIES,7,4.554711849408213e-5,0.8340523271323633,2465,-0.0021290930807276176
CAPACITY CONSTRAINTS,7,4.554711849408213e-5,0.8340978742508574,2466,-0.0021290930807276176
CENTRAL BANK COMMUNICATION,7,4.554711849408213e-5,0.8341434213693514,2467,-0.0021290930807276176
CENTRAL BANK INTERVENTION,7,4.554711849408213e-5,0.8341889684878454,2468,-0.0021290930807276176
CENTURIES,7,4.554711849408213e-5,0.8342345156063394,2469,-0.0021290930807276176
CHILE,7,4.554711849408213e-5,0.8342800627248335,2470,-0.0021290930807276176
CHRISTMAS,7,4.554711849408213e-5,0.8343256098433275,2471,-0.0021290930807276176
CIVIL,7,4.554711849408213e-5,0.8343711569618215,2472,-0.0021290930807276176
CLEAN-AIR ACT,7,4.554711849408213e-5,0.8344167040803155,2473,-0.0021290930807276176
CLUSTERS,7,4.554711849408213e-5,0.8344622511988096,2474,-0.0021290930807276176
CO2,7,4.554711849408213e-5,0.8345077983173036,2475,-0.0021290930807276176
COHORT QUALITY,7,4.554711849408213e-5,0.8345533454357976,2476,-0.0021290930807276176
COLLECTIVISM,7,4.554711849408213e-5,0.8345988925542916,2477,-0.0021290930807276176
COMBINATION,7,4.554711849408213e-5,0.8346444396727857,2478,-0.0021290930807276176
COMPLETION,7,4.554711849408213e-5,0.8346899867912797,2479,-0.0021290930807276176
COMPUTATION,7,4.554711849408213e-5,0.8347355339097737,2480,-0.0021290930807276176
CONDITIONAL CAPM,7,4.554711849408213e-5,0.8347810810282678,2481,-0.0021290930807276176
CONFLICTS-OF-INTEREST,7,4.554711849408213e-5,0.8348266281467618,2482,-0.0021290930807276176
CONSERVATISM,7,4.554711849408213e-5,0.8348721752652558,2483,-0.0021290930807276176
CONSUMERS-SURPLUS,7,4.554711849408213e-5,0.8349177223837498,2484,-0.0021290930807276176
CONTRACT ENFORCEMENT,7,4.554711849408213e-5,0.8349632695022439,2485,-0.0021290930807276176
CORONARY-HEART-DISEASE,7,4.554711849408213e-5,0.8350088166207379,2486,-0.0021290930807276176
CORPORATE PERFORMANCE,7,4.554711849408213e-5,0.8350543637392319,2487,-0.0021290930807276176
CORPORATE-TAXATION,7,4.554711849408213e-5,0.835099910857726,2488,-0.0021290930807276176
COUNTERVAILING INCENTIVES,7,4.554711849408213e-5,0.83514545797622,2489,-0.0021290930807276176
CREDIT ASSOCIATIONS,7,4.554711849408213e-5,0.835191005094714,2490,-0.0021290930807276176
CREDIT CRUNCH,7,4.554711849408213e-5,0.835236552213208,2491,-0.0021290930807276176
CREDITOR RIGHTS,7,4.554711849408213e-5,0.835282099331702,2492,-0.0021290930807276176
CROSS-SECTIONAL DEPENDENCE,7,4.554711849408213e-5,0.8353276464501961,2493,-0.0021290930807276176
CROWD-OUT,7,4.554711849408213e-5,0.8353731935686901,2494,-0.0021290930807276176
CRUNCH,7,4.554711849408213e-5,0.8354187406871841,2495,-0.0021290930807276176
CURRENCIES,7,4.554711849408213e-5,0.8354642878056782,2496,-0.0021290930807276176
CURRENCY RISK,7,4.554711849408213e-5,0.8355098349241722,2497,-0.0021290930807276176
CURRENCY UNION,7,4.554711849408213e-5,0.8355553820426662,2498,-0.0021290930807276176
CUSTOMS UNIONS,7,4.554711849408213e-5,0.8356009291611602,2499,-0.0021290930807276176
DEBT CRISIS,7,4.554711849408213e-5,0.8356464762796543,2500,-0.0021290930807276176
DEMAND SYSTEMS,7,4.554711849408213e-5,0.8356920233981483,2501,-0.0021290930807276176
DEPRECIATION,7,4.554711849408213e-5,0.8357375705166423,2502,-0.0021290930807276176
DEPRIVATION,7,4.554711849408213e-5,0.8357831176351364,2503,-0.0021290930807276176
DESTINATION,7,4.554711849408213e-5,0.8358286647536304,2504,-0.0021290930807276176
DEVELOPMENT INVESTMENT,7,4.554711849408213e-5,0.8358742118721244,2505,-0.0021290930807276176
DISABILITY INSURANCE,7,4.554711849408213e-5,0.8359197589906184,2506,-0.0021290930807276176
DISCONTINUITY,7,4.554711849408213e-5,0.8359653061091125,2507,-0.0021290930807276176
DISORDERS,7,4.554711849408213e-5,0.8360108532276065,2508,-0.0021290930807276176
DOMESTIC POLITICS,7,4.554711849408213e-5,0.8360564003461005,2509,-0.0021290930807276176
DRAFT LOTTERY,7,4.554711849408213e-5,0.8361019474645945,2510,-0.0021290930807276176
DRINKING-WATER,7,4.554711849408213e-5,0.8361474945830886,2511,-0.0021290930807276176
DRUGS,7,4.554711849408213e-5,0.8361930417015826,2512,-0.0021290930807276176
DUTCH,7,4.554711849408213e-5,0.8362385888200766,2513,-0.0021290930807276176
DYNAMIC-FACTOR MODEL,7,4.554711849408213e-5,0.8362841359385706,2514,-0.0021290930807276176
EARNINGS-ANNOUNCEMENT DRIFT,7,4.554711849408213e-5,0.8363296830570647,2515,-0.0021290930807276176
EASTERN-EUROPE,7,4.554711849408213e-5,0.8363752301755587,2516,-0.0021290930807276176
ECONOMIC RETURN,7,4.554711849408213e-5,0.8364207772940527,2517,-0.0021290930807276176
ECONOMIC SANCTIONS,7,4.554711849408213e-5,0.8364663244125468,2518,-0.0021290930807276176
ECONOMISTS,7,4.554711849408213e-5,0.8365118715310408,2519,-0.0021290930807276176
EFFICIENCY CHANGE,7,4.554711849408213e-5,0.8365574186495348,2520,-0.0021290930807276176
EFFICIENT ESTIMATION,7,4.554711849408213e-5,0.8366029657680288,2521,-0.0021290930807276176
EFFICIENT INTRAHOUSEHOLD ALLOCATIONS,7,4.554711849408213e-5,0.8366485128865229,2522,-0.0021290930807276176
EITC,7,4.554711849408213e-5,0.8366940600050169,2523,-0.0021290930807276176
ELECTION GOALS,7,4.554711849408213e-5,0.8367396071235109,2524,-0.0021290930807276176
EMANCIPATION,7,4.554711849408213e-5,0.836785154242005,2525,-0.0021290930807276176
